State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
tamil-nadu,2023,2,Recharge & bill payments,46387359,39784453434.0
tamil-nadu,2023,2,Financial Services,273888,317118374.0
tamil-nadu,2023,2,Others,318966,243058635.0
tamil-nadu,2023,3,Merchant payments,309648502,147481033140.0
tamil-nadu,2023,3,Peer-to-peer payments,198678217,641624213537.0
tamil-nadu,2023,3,Recharge & bill payments,47138716,43398412878.0
tamil-nadu,2023,3,Financial Services,320645,373041817.0
tamil-nadu,2023,3,Others,298928,228563326.0
tamil-nadu,2023,4,Merchant payments,336838248,162776066943.0
tamil-nadu,2023,4,Peer-to-peer payments,208592985,662522423764.0
tamil-nadu,2023,4,Recharge & bill payments,47390155,46923336165.0
tamil-nadu,2023,4,Financial Services,381269,421861473.0
tamil-nadu,2023,4,Others,278724,226976660.0
telangana,2021,1,Merchant payments,185230619,95927278280.53006
telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
telangana,2021,1,Financial Services,262473,320153410.17969453
telangana,2021,1,Others,969268,387877900.5044867
telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
telangana,2021,2,Merchant payments,205232899,123207789311.2962
telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227
telangana,2021,2,Financial Services,278546,300569264.1443888
telangana,2021,2,Others,856400,420723415.91505665
telangana,2021,3,Merchant payments,286735350,159227310549.39368
telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405
telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624
telangana,2021,3,Financial Services,235519,329138539.4612142
telangana,2021,3,Others,1734852,543116826.3422191
telangana,2021,4,Merchant payments,376584215,212974766412.01556
telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016
telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789
telangana,2021,4,Financial Services,298871,392141743.6705663
telangana,2021,4,Others,855060,639658842.8998816
telangana,2022,1,Merchant payments,449186799,243841863780.6793
telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056
telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254
telangana,2022,1,Financial Services,284035,394283511.9410973
telangana,2022,1,Others,2582005,642005688.7661512
telangana,2022,2,Merchant payments,565370506,307468406704.909
telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835
telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931
telangana,2022,2,Financial Services,245023,324857780.5553103
telangana,2022,2,Others,611316,470432687.3850265
telangana,2022,3,Merchant payments,880414292,447150646953.73706
telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53
telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194
telangana,2022,3,Financial Services,340458,442783619.09123904
telangana,2022,3,Others,800064,621900924.4423015
telangana,2022,4,Merchant payments,1002521735,491556008133.53546
telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516
telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021
telangana,2022,4,Financial Services,401838,498719426.0054372
telangana,2022,4,Others,782297,680680558.3343163
telangana,2023,1,Merchant payments,830385203,369961744486.0
telangana,2023,1,Peer-to-peer payments,522865792,1898813645344.0
telangana,2023,1,Recharge & bill payments,86187673,102787343319.0
telangana,2023,1,Financial Services,326874,458821191.0
telangana,2023,1,Others,565916,560179944.0
telangana,2023,2,Merchant payments,977182965,429169888297.0
telangana,2023,2,Peer-to-peer payments,593322476,2155918289810.0
telangana,2023,2,Recharge & bill payments,94107914,112036624317.0
telangana,2023,2,Financial Services,354045,517795343.0
telangana,2023,2,Others,463571,507337241.0
telangana,2023,3,Merchant payments,1128208049,480552979790.0
telangana,2023,3,Peer-to-peer payments,647331506,2272184853961.0
telangana,2023,3,Recharge & bill payments,98661838,116319676778.0
telangana,2023,3,Financial Services,420147,666845736.0
telangana,2023,3,Others,424384,478544808.0
telangana,2023,4,Merchant payments,1225132365,532737433404.0
telangana,2023,4,Peer-to-peer payments,695789540,2453419152855.0
telangana,2023,4,Recharge & bill payments,99012602,129036561862.0
telangana,2023,4,Financial Services,483067,734596496.0
telangana,2023,4,Others,404604,489730148.0
tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185
tripura,2021,1,Recharge & bill payments,508718,173211140.89346513
tripura,2021,1,Merchant payments,350366,333743281.32103896
tripura,2021,1,Financial Services,3146,2879929.222833151
tripura,2021,1,Others,5827,4281067.764165951
tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264
tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
tripura,2021,2,Merchant payments,440060,404915546.5177107
tripura,2021,2,Financial Services,3656,3503925.3381061675
tripura,2021,2,Others,7146,4271255.844077852
tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186
tripura,2021,3,Recharge & bill payments,620991,215226019.57596284
tripura,2021,3,Merchant payments,584079,648504775.623629
tripura,2021,3,Financial Services,2886,3473153.087671739
tripura,2021,3,Others,8915,5028078.734792852
tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016
tripura,2021,4,Merchant payments,793636,874005407.7140213
tripura,2021,4,Recharge & bill payments,650251,241225282.07451886
tripura,2021,4,Financial Services,3635,5073898.6076811645
tripura,2021,4,Others,12256,7838128.800210228
tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204
tripura,2022,1,Merchant payments,992891,1037265262.6570499
tripura,2022,1,Recharge & bill payments,641170,262348230.9954375
tripura,2022,1,Financial Services,4351,5782533.2422681665
tripura,2022,1,Others,10915,7221703.089884497
tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111
tripura,2022,2,Merchant payments,1322009,1235804019.563663
tripura,2022,2,Recharge & bill payments,638643,278018856.17835283
tripura,2022,2,Financial Services,3812,4533635.768901512
tripura,2022,2,Others,10553,5732336.736273008
tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781
tripura,2022,3,Merchant payments,1660497,1589078400.2615328
tripura,2022,3,Recharge & bill payments,745382,329401812.4140819
tripura,2022,3,Financial Services,4343,5330626.119674753
tripura,2022,3,Others,9679,5616127.06807068
tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012
tripura,2022,4,Merchant payments,2054988,1925282618.8109846
tripura,2022,4,Recharge & bill payments,874800,373875271.19878656
tripura,2022,4,Financial Services,5787,5028488.55453164
tripura,2022,4,Others,10225,6551901.175783692
tripura,2023,1,Merchant payments,2991978,2538146159.0
tripura,2023,1,Peer-to-peer payments,2961284,10170883076.0
tripura,2023,1,Recharge & bill payments,1146228,565902758.0
tripura,2023,1,Financial Services,7716,6190362.0
tripura,2023,1,Others,11481,7160536.0
tripura,2023,2,Merchant payments,3654027,2936486824.0
tripura,2023,2,Peer-to-peer payments,3144448,10396364428.0
tripura,2023,2,Recharge & bill payments,1112236,570797284.0
tripura,2023,2,Financial Services,8100,8721399.0
tripura,2023,2,Others,10732,6760147.0
tripura,2023,3,Merchant payments,4388876,3335231974.0
tripura,2023,3,Peer-to-peer payments,3553878,11300910781.0
tripura,2023,3,Recharge & bill payments,1144676,597050057.0
tripura,2023,3,Financial Services,11060,9972113.0
tripura,2023,3,Others,10272,6058405.0
tripura,2023,4,Merchant payments,5112814,3958280687.0
tripura,2023,4,Peer-to-peer payments,3854572,12207187199.0
tripura,2023,4,Recharge & bill payments,1152820,638954177.0
tripura,2023,4,Financial Services,10341,9913640.0
tripura,2023,4,Others,10363,5561091.0
uttar-pradesh,2021,1,Peer-to-peer payments,85539321,321609613378.6789
uttar-pradesh,2021,1,Merchant payments,78873969,55362244381.43686
uttar-pradesh,2021,1,Recharge & bill payments,38981894,18563189222.328217
uttar-pradesh,2021,1,Financial Services,250656,266104783.7449573
uttar-pradesh,2021,1,Others,853707,486435811.3771204
uttar-pradesh,2021,2,Peer-to-peer payments,102927942,388761820128.4563
uttar-pradesh,2021,2,Merchant payments,84860582,70351401159.78787
uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927128.75408
uttar-pradesh,2021,2,Financial Services,270944,266853066.82962543
uttar-pradesh,2021,2,Others,858953,525487682.5584012
uttar-pradesh,2021,3,Peer-to-peer payments,127945827,440726915882.17084
uttar-pradesh,2021,3,Merchant payments,126699830,91089049637.02377
uttar-pradesh,2021,3,Recharge & bill payments,50414232,24348150109.635994
uttar-pradesh,2021,3,Financial Services,253418,292009129.0296748
uttar-pradesh,2021,3,Others,1230077,624716522.0745409
uttar-pradesh,2021,4,Merchant payments,183966052,142889329646.05463
uttar-pradesh,2021,4,Peer-to-peer payments,167503176,600973581946.6772
uttar-pradesh,2021,4,Recharge & bill payments,52863531,28812549097.65689
uttar-pradesh,2021,4,Financial Services,353219,386356976.48969895
uttar-pradesh,2021,4,Others,1471954,829152405.3448995
uttar-pradesh,2022,1,Merchant payments,221556930,165543931419.27045
uttar-pradesh,2022,1,Peer-to-peer payments,195592648,684758883172.6667
uttar-pradesh,2022,1,Recharge & bill payments,54873261,31683813998.386055
uttar-pradesh,2022,1,Financial Services,358499,386218170.5981607
uttar-pradesh,2022,1,Others,1571908,750327356.10464
uttar-pradesh,2022,2,Merchant payments,298721048,216176289528.43256
uttar-pradesh,2022,2,Peer-to-peer payments,232444860,812579156783.274
uttar-pradesh,2022,2,Recharge & bill payments,62659780,37867966758.88997
uttar-pradesh,2022,2,Financial Services,268349,285646084.3258523
uttar-pradesh,2022,2,Others,1204739,606123265.0864555
uttar-pradesh,2022,3,Merchant payments,361972506,232005905549.1372
uttar-pradesh,2022,3,Peer-to-peer payments,267205027,844564255684.5037
uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148172.58542
uttar-pradesh,2022,3,Financial Services,367887,344330142.1388885
uttar-pradesh,2022,3,Others,1058841,601411350.4106325
uttar-pradesh,2022,4,Merchant payments,439247166,296781967366.6535
uttar-pradesh,2022,4,Peer-to-peer payments,317613698,1030345562935.8824
uttar-pradesh,2022,4,Recharge & bill payments,78025017,48159073834.94295
uttar-pradesh,2022,4,Financial Services,418329,430212917.27641135
uttar-pradesh,2022,4,Others,1064861,661985014.756895
uttar-pradesh,2023,1,Merchant payments,520911142,323614616766.0
uttar-pradesh,2023,1,Peer-to-peer payments,383752815,1246010023301.0
uttar-pradesh,2023,1,Recharge & bill payments,96225086,66101414555.0
uttar-pradesh,2023,1,Financial Services,486982,483872123.0
uttar-pradesh,2023,1,Others,1181697,726338627.0
uttar-pradesh,2023,2,Merchant payments,653469610,372223301627.0
uttar-pradesh,2023,2,Peer-to-peer payments,446787898,1389827653278.0
uttar-pradesh,2023,2,Recharge & bill payments,109571801,73352450074.0
uttar-pradesh,2023,2,Financial Services,506431,562369291.0
uttar-pradesh,2023,2,Others,1074842,656302256.0
uttar-pradesh,2023,3,Merchant payments,754249074,389288397238.0
uttar-pradesh,2023,3,Peer-to-peer payments,488395790,1394085756434.0
uttar-pradesh,2023,3,Recharge & bill payments,110408404,76981859735.0
uttar-pradesh,2023,3,Financial Services,624941,798613229.0
uttar-pradesh,2023,3,Others,944257,593735370.0
uttar-pradesh,2023,4,Merchant payments,875617035,489746639610.0
uttar-pradesh,2023,4,Peer-to-peer payments,575043255,1677661668298.0
uttar-pradesh,2023,4,Recharge & bill payments,114346855,88481840260.0
uttar-pradesh,2023,4,Financial Services,736922,950129225.0
uttar-pradesh,2023,4,Others,961315,600884259.0
uttarakhand,2021,1,Merchant payments,8393767,5283142247.065777
uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442.63442
uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484.030287
uttarakhand,2021,1,Financial Services,30208,38400863.99560504
uttarakhand,2021,1,Others,56148,36320362.17233381
uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244.390625
uttarakhand,2021,2,Merchant payments,9134389,6257528832.057196
uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048.8157122
uttarakhand,2021,2,Financial Services,31497,35404991.874676295
uttarakhand,2021,2,Others,71322,43914757.70001851
uttarakhand,2021,3,Merchant payments,13673085,9001414756.070686
uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720.01872
uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095.263321
uttarakhand,2021,3,Financial Services,27839,38013969.98341857
uttarakhand,2021,3,Others,86175,48863242.2282843
uttarakhand,2021,4,Merchant payments,19850878,13515464697.761791
uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.07786
uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.023079
uttarakhand,2021,4,Financial Services,38764,51212042.381750934
uttarakhand,2021,4,Others,116173,71304856.17664191
uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846
uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823
uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198
uttarakhand,2022,1,Financial Services,39033,49695999.71828518
uttarakhand,2022,1,Others,106900,62138787.2410843
uttarakhand,2022,2,Merchant payments,32087670,19479185362.296963
uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024
uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.8567643
uttarakhand,2022,2,Financial Services,32284,37217548.78562989
uttarakhand,2022,2,Others,106417,58906116.08464594
uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493
uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579
uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753
uttarakhand,2022,3,Financial Services,38061,44669245.26821817
uttarakhand,2022,3,Others,92270,57548577.43879978
uttarakhand,2022,4,Merchant payments,43185705,26026949674.245083
uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974.58176
uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164.749209
uttarakhand,2022,4,Financial Services,44569,55762460.39159953
uttarakhand,2022,4,Others,99793,64668557.391687945
uttarakhand,2023,1,Merchant payments,46150691,24023994792.0
uttarakhand,2023,1,Peer-to-peer payments,25105743,78202343600.0
uttarakhand,2023,1,Recharge & bill payments,7974874,4828592096.0
uttarakhand,2023,1,Financial Services,49836,56455666.0
uttarakhand,2023,1,Others,104531,68521431.0
uttarakhand,2023,2,Merchant payments,61652430,30881251416.0
uttarakhand,2023,2,Peer-to-peer payments,31690416,97448517076.0
uttarakhand,2023,2,Recharge & bill payments,9247601,5608284038.0
uttarakhand,2023,2,Financial Services,58524,66971615.0
uttarakhand,2023,2,Others,109243,67848253.0
uttarakhand,2023,3,Merchant payments,64872613,30958940671.0
uttarakhand,2023,3,Peer-to-peer payments,32232624,92015204778.0
uttarakhand,2023,3,Recharge & bill payments,9017620,5630443171.0
uttarakhand,2023,3,Financial Services,63561,101529618.0
uttarakhand,2023,3,Others,98269,56279883.0
uttarakhand,2023,4,Merchant payments,73028369,36848560480.0
uttarakhand,2023,4,Peer-to-peer payments,36069901,104875896612.0
uttarakhand,2023,4,Recharge & bill payments,8790080,6186779834.0
uttarakhand,2023,4,Financial Services,77149,113625124.0
uttarakhand,2023,4,Others,105941,58585212.0
west-bengal,2021,1,Peer-to-peer payments,53869075,202240249482.85385
west-bengal,2021,1,Merchant payments,37143701,28918343691.018497
west-bengal,2021,1,Recharge & bill payments,26673733,11339665944.69124
west-bengal,2021,1,Financial Services,166727,175445811.88444334
west-bengal,2021,1,Others,400816,263502545.07389978
west-bengal,2021,2,Peer-to-peer payments,64661051,230812278789.29965
west-bengal,2021,2,Merchant payments,41696787,34787867208.31932
west-bengal,2021,2,Recharge & bill payments,34799709,13331453857.609217
west-bengal,2021,2,Financial Services,190537,186466487.6307634
west-bengal,2021,2,Others,549353,316744715.7049847
west-bengal,2021,3,Peer-to-peer payments,84353949,294799731350.5536
west-bengal,2021,3,Merchant payments,58800005,50971169851.15668
west-bengal,2021,3,Recharge & bill payments,37556310,16045754099.005053
west-bengal,2021,3,Financial Services,189087,213411736.37376124
west-bengal,2021,3,Others,813637,426999219.42323273
west-bengal,2021,4,Peer-to-peer payments,105728377,372240891205.5542
west-bengal,2021,4,Merchant payments,80248673,71231577538.7114
west-bengal,2021,4,Recharge & bill payments,37801439,17813903244.663807
west-bengal,2021,4,Financial Services,252535,270791056.674143
west-bengal,2021,4,Others,998536,660874216.4934742
west-bengal,2022,1,Peer-to-peer payments,124787028,446343740437.97784
west-bengal,2022,1,Merchant payments,97315025,85854730616.41321
west-bengal,2022,1,Recharge & bill payments,37317865,18435424277.725906
west-bengal,2022,1,Financial Services,239530,261096608.80560598
west-bengal,2022,1,Others,845644,531671268.6395414
west-bengal,2022,2,Peer-to-peer payments,145395450,520190680811.79974
west-bengal,2022,2,Merchant payments,126682135,107049019781.85823
west-bengal,2022,2,Recharge & bill payments,42712193,20697301165.41855
west-bengal,2022,2,Financial Services,191724,199770753.23061734
west-bengal,2022,2,Others,760639,438407071.93834406
west-bengal,2022,3,Peer-to-peer payments,163523844,556258142870.3699
west-bengal,2022,3,Merchant payments,145181044,123577123532.40588
west-bengal,2022,3,Recharge & bill payments,47208496,24221425246.93133
west-bengal,2022,3,Financial Services,238746,241288774.23230746
west-bengal,2022,3,Others,640258,451918188.20472723
west-bengal,2022,4,Peer-to-peer payments,184380244,620222191587.5906
west-bengal,2022,4,Merchant payments,171667404,140807748126.1634
west-bengal,2022,4,Recharge & bill payments,48921147,26026633153.201996
west-bengal,2022,4,Financial Services,268388,261122865.47893512
west-bengal,2022,4,Others,610414,457937874.8149981
west-bengal,2023,1,Peer-to-peer payments,209399898,712039303982.0
west-bengal,2023,1,Merchant payments,196695397,152528979798.0
west-bengal,2023,1,Recharge & bill payments,52273240,31580090540.0
west-bengal,2023,1,Financial Services,287719,266872934.0
west-bengal,2023,1,Others,622090,467935301.0
west-bengal,2023,2,Merchant payments,245111000,176704613449.0
west-bengal,2023,2,Peer-to-peer payments,240347041,797054798425.0
west-bengal,2023,2,Recharge & bill payments,58950434,34789238757.0
west-bengal,2023,2,Financial Services,327537,317467007.0
west-bengal,2023,2,Others,581674,448989334.0
west-bengal,2023,3,Merchant payments,296965002,200440391406.0
west-bengal,2023,3,Peer-to-peer payments,271150280,831050092805.0
west-bengal,2023,3,Recharge & bill payments,63055684,39209851435.0
west-bengal,2023,3,Financial Services,389751,424985591.0
west-bengal,2023,3,Others,532474,423285145.0
west-bengal,2023,4,Merchant payments,354067997,239073842398.0
west-bengal,2023,4,Peer-to-peer payments,317959249,964138540494.0
west-bengal,2023,4,Recharge & bill payments,64920775,45319429210.0
west-bengal,2023,4,Financial Services,480740,459007296.0
west-bengal,2023,4,Others,524477,404156680.0
