State,Year,Quarter,District,Transaction_Count,Transaction_Amount
rajasthan,2023,2,karauli district,13940159,20469546864.0
rajasthan,2023,2,udaipur district,32859859,46209374120.0
rajasthan,2023,2,dausa district,26533735,37535725279.0
rajasthan,2023,2,nagaur district,34917594,69594287612.0
rajasthan,2023,2,bharatpur district,22780373,34710648020.0
rajasthan,2023,2,barmer district,31092713,56589731827.0
rajasthan,2023,2,ajmer district,47633939,82448878689.0
rajasthan,2023,2,chittorgarh district,20124029,32681384338.0
rajasthan,2023,2,hanumangarh district,17538872,33002681443.0
rajasthan,2023,2,pratapgarh district,5131204,8339462758.0
rajasthan,2023,2,sawai madhopur district,16982983,23618456413.0
rajasthan,2023,2,jalore district,12609229,27736556138.0
rajasthan,2023,2,bikaner district,31513648,53282144682.0
rajasthan,2023,2,sikar district,43838459,80007069194.0
rajasthan,2023,2,dholpur district,9007093,14977707390.0
rajasthan,2023,2,sirohi district,8996677,14353134001.0
rajasthan,2023,2,rajsamand district,11717579,18644211804.0
rajasthan,2023,2,jaisalmer district,11787063,19078104653.0
rajasthan,2023,2,bundi district,11766967,17007074554.0
rajasthan,2023,2,jhalawar district,13306994,21098817601.0
rajasthan,2023,2,alwar district,72379746,100096748505.0
rajasthan,2023,2,kota district,42838853,57552911099.0
rajasthan,2023,2,jhunjhunu district,27597073,49969031950.0
rajasthan,2023,3,pali district,21320187,34178473404.0
rajasthan,2023,3,ganganagar district,30589814,47297712558.0
rajasthan,2023,3,churu district,21904213,39273939394.0
rajasthan,2023,3,jaipur district,342432937,452155901967.0
rajasthan,2023,3,baran district,10401079,14222908052.0
rajasthan,2023,3,bhilwara district,52915174,79649818035.0
rajasthan,2023,3,banswara district,7900230,11630633606.0
rajasthan,2023,3,dungarpur district,4992020,7850218671.0
rajasthan,2023,3,tonk district,20590446,27386707917.0
rajasthan,2023,3,jodhpur district,75070383,122789673613.0
rajasthan,2023,3,karauli district,15606798,20461344023.0
rajasthan,2023,3,udaipur district,37041203,49779671400.0
rajasthan,2023,3,dausa district,30014964,37823084266.0
rajasthan,2023,3,nagaur district,39621859,74244773949.0
rajasthan,2023,3,bharatpur district,25951000,35924193451.0
rajasthan,2023,3,barmer district,35967971,59672023179.0
rajasthan,2023,3,ajmer district,55434114,89863148675.0
rajasthan,2023,3,chittorgarh district,22605457,34403640233.0
rajasthan,2023,3,hanumangarh district,20106351,34227166459.0
rajasthan,2023,3,pratapgarh district,6111837,8723940853.0
rajasthan,2023,3,sawai madhopur district,19345472,23424506562.0
rajasthan,2023,3,jalore district,13730091,27023214912.0
rajasthan,2023,3,bikaner district,35792682,55839779290.0
rajasthan,2023,3,sikar district,50163961,84352935822.0
rajasthan,2023,3,dholpur district,10530544,15934246192.0
rajasthan,2023,3,sirohi district,9956602,15240619896.0
rajasthan,2023,3,rajsamand district,12523295,19467656127.0
rajasthan,2023,3,jaisalmer district,14855158,21593262931.0
rajasthan,2023,3,bundi district,13505269,17272096633.0
rajasthan,2023,3,jhalawar district,15360849,21010378280.0
rajasthan,2023,3,alwar district,83622314,106211136518.0
rajasthan,2023,3,kota district,50762499,59711359939.0
rajasthan,2023,3,jhunjhunu district,30505394,51585276809.0
rajasthan,2023,4,pali district,23765724,39499863348.0
rajasthan,2023,4,ganganagar district,33349928,54608857347.0
rajasthan,2023,4,churu district,24325629,46468173780.0
rajasthan,2023,4,jaipur district,364600665,506659281364.0
rajasthan,2023,4,baran district,11593460,16625096523.0
rajasthan,2023,4,bhilwara district,58968074,91538306045.0
rajasthan,2023,4,banswara district,9386810,13188656202.0
rajasthan,2023,4,dungarpur district,5723390,8927270728.0
rajasthan,2023,4,tonk district,23295576,32094327439.0
rajasthan,2023,4,jodhpur district,80099069,137799775489.0
rajasthan,2023,4,karauli district,18139937,24770678505.0
rajasthan,2023,4,udaipur district,39752805,54390693651.0
rajasthan,2023,4,dausa district,32972149,44725523713.0
rajasthan,2023,4,nagaur district,43666154,86407438554.0
rajasthan,2023,4,bharatpur district,29912437,42558169003.0
rajasthan,2023,4,barmer district,39465333,67901461228.0
rajasthan,2023,4,ajmer district,61677455,104211118247.0
rajasthan,2023,4,chittorgarh district,24616512,38348336002.0
rajasthan,2023,4,hanumangarh district,21660380,39699301894.0
rajasthan,2023,4,pratapgarh district,6799162,9580649958.0
rajasthan,2023,4,sawai madhopur district,21823882,28519511276.0
rajasthan,2023,4,jalore district,15840414,32199721125.0
rajasthan,2023,4,bikaner district,39033903,65004740509.0
rajasthan,2023,4,sikar district,54855504,99274410685.0
rajasthan,2023,4,dholpur district,12508871,19234926747.0
rajasthan,2023,4,sirohi district,11048743,17125274885.0
rajasthan,2023,4,rajsamand district,13804779,21964936888.0
rajasthan,2023,4,jaisalmer district,16582346,27053067019.0
rajasthan,2023,4,bundi district,15033283,20027131090.0
rajasthan,2023,4,jhalawar district,16678568,24152295586.0
rajasthan,2023,4,alwar district,90398765,122187805239.0
rajasthan,2023,4,kota district,54374028,67851721970.0
rajasthan,2023,4,jhunjhunu district,33718419,61781085762.0
sikkim,2021,1,south district,127233,310128541.24028677
sikkim,2021,1,west district,88532,254432217.49525508
sikkim,2021,1,east district,516158,1432658383.1323361
sikkim,2021,1,north district,68266,220448584.97284672
sikkim,2021,2,south district,157530,344012187.23706484
sikkim,2021,2,west district,102322,248942844.2100811
sikkim,2021,2,east district,635504,1575867390.7924504
sikkim,2021,2,north district,81358,256077157.4357005
sikkim,2021,3,south district,188063,416609481.70282745
sikkim,2021,3,west district,116665,312940476.16548187
sikkim,2021,3,east district,757493,1937906268.9017417
sikkim,2021,3,north district,98373,321880637.03834116
sikkim,2021,4,south district,238464,546711693.4617904
sikkim,2021,4,west district,146397,436365769.14490384
sikkim,2021,4,east district,1071092,2791933180.3838186
sikkim,2021,4,north district,128392,421772618.6452949
sikkim,2022,1,south district,281076,619438912.3531296
sikkim,2022,1,west district,165446,468296204.3106276
sikkim,2022,1,east district,1173942,2887894588.7435055
sikkim,2022,1,north district,123838,391801570.4561584
sikkim,2022,2,south district,391808,756330708.2028978
sikkim,2022,2,west district,215921,578171483.8935819
sikkim,2022,2,east district,1540255,3736097005.542384
sikkim,2022,2,north district,174097,540506472.6682708
sikkim,2022,3,south district,406488,760409362.3196087
sikkim,2022,3,west district,204845,503543689.90772784
sikkim,2022,3,east district,1604446,3375012613.0491495
sikkim,2022,3,north district,180979,523914878.6149709
sikkim,2022,4,south district,410951,731151545.284701
sikkim,2022,4,west district,222875,569473212.1510196
sikkim,2022,4,east district,2227237,4615052808.218626
sikkim,2022,4,north district,197276,542707823.7654651
sikkim,2023,1,south district,686864,1130114141.0
sikkim,2023,1,west district,368967,853504549.0
sikkim,2023,1,east district,2050840,4070142377.0
sikkim,2023,1,north district,289457,708806955.0
sikkim,2023,2,south district,866355,1313893353.0
sikkim,2023,2,west district,468073,1009668241.0
sikkim,2023,2,east district,2681672,5266694395.0
sikkim,2023,2,north district,396867,990094447.0
sikkim,2023,3,south district,981509,1367211496.0
sikkim,2023,3,west district,518786,961549678.0
sikkim,2023,3,east district,2877345,4826863273.0
sikkim,2023,3,north district,427297,951612974.0
sikkim,2023,4,south district,992717,1473748906.0
sikkim,2023,4,west district,559933,1099388405.0
sikkim,2023,4,east district,2941915,5169011224.0
sikkim,2023,4,north district,362759,848459936.0
tamil-nadu,2021,1,tiruchirappalli district,2534430,5757901187.932753
tamil-nadu,2021,1,ramanathapuram district,631789,1554931692.7774014
tamil-nadu,2021,1,krishnagiri district,5202492,9440763059.482832
tamil-nadu,2021,1,cuddalore district,1707504,3517107575.659477
tamil-nadu,2021,1,kancheepuram district,7239244,10815729803.342922
tamil-nadu,2021,1,tiruppur district,4975985,9855808601.269077
tamil-nadu,2021,1,dharmapuri district,1935044,4467489202.169479
tamil-nadu,2021,1,thoothukkudi district,1024223,2295990424.1404276
tamil-nadu,2021,1,thanjavur district,1422654,3220591281.6633296
tamil-nadu,2021,1,madurai district,3516926,7776155489.0908375
tamil-nadu,2021,1,tiruvannamalai district,1645538,3445029710.066068
tamil-nadu,2021,1,salem district,5675889,12397067358.312304
tamil-nadu,2021,1,nagapattinam district,689365,1537599764.657482
tamil-nadu,2021,1,tirupathur district,1373386,2765064695.423464
tamil-nadu,2021,1,ariyalur district,381503,827174237.8486408
tamil-nadu,2021,1,chennai district,39623781,67401706552.93741
tamil-nadu,2021,1,the nilgiris district,765592,1525536741.0368812
tamil-nadu,2021,1,erode district,3015359,6105816825.193926
tamil-nadu,2021,1,karur district,743870,1632503232.2905831
tamil-nadu,2021,1,kallakkurichi district,992263,2227491859.8830943
tamil-nadu,2021,1,viluppuram district,1447099,2796485186.5226917
tamil-nadu,2021,1,pudukkottai district,717862,1670160006.5136104
tamil-nadu,2021,1,perambalur district,362847,795881350.4264938
tamil-nadu,2021,1,coimbatore district,13630124,22657497371.80345
tamil-nadu,2021,1,virudhunagar district,1109562,2480352479.604073
tamil-nadu,2021,1,dindigul district,1675353,3733288913.068657
tamil-nadu,2021,1,sivaganga district,803444,1871616574.1551266
tamil-nadu,2021,1,tenkasi district,586227,1368272015.8617854
tamil-nadu,2021,1,chengalpattu district,11689531,15537387199.626888
tamil-nadu,2021,1,kanniyakumari district,1190574,2593569110.9656763
tamil-nadu,2021,1,tirunelveli district,1143931,2464834832.450224
tamil-nadu,2021,1,thiruvallur district,11085004,18895161862.27714
tamil-nadu,2021,1,theni district,831827,1963096378.715371
tamil-nadu,2021,1,ranipet district,1250636,2494409737.4287558
tamil-nadu,2021,1,namakkal district,1391436,3321591123.8563447
tamil-nadu,2021,1,vellore district,2072042,4306538176.971644
tamil-nadu,2021,1,thiruvarur district,472338,1150542258.225264
tamil-nadu,2021,2,tiruchirappalli district,2802791,5989876679.724473
tamil-nadu,2021,2,ramanathapuram district,798185,1781472318.7188895
tamil-nadu,2021,2,krishnagiri district,5709389,10202810394.134584
tamil-nadu,2021,2,cuddalore district,2104002,3951860482.8076982
tamil-nadu,2021,2,kancheepuram district,6712965,10372666957.168972
tamil-nadu,2021,2,tiruppur district,5150795,9379303653.11161
tamil-nadu,2021,2,dharmapuri district,2359010,4862765621.436455
tamil-nadu,2021,2,thoothukkudi district,1235343,2578339769.1596274
tamil-nadu,2021,2,thanjavur district,1640555,3416074243.8248944
tamil-nadu,2021,2,madurai district,3953976,8300059490.344873
tamil-nadu,2021,2,tiruvannamalai district,1985072,3856475911.7971444
tamil-nadu,2021,2,salem district,6557056,13210082950.603289
tamil-nadu,2021,2,nagapattinam district,791395,1603740775.831827
tamil-nadu,2021,2,tirupathur district,1664696,3096439056.0077715
tamil-nadu,2021,2,ariyalur district,497484,968590644.6844518
tamil-nadu,2021,2,chennai district,43737916,74499227803.6517
tamil-nadu,2021,2,the nilgiris district,810947,1566496075.5969553
tamil-nadu,2021,2,erode district,3273510,6223483781.161043
tamil-nadu,2021,2,karur district,878890,1756585805.1623807
tamil-nadu,2021,2,kallakkurichi district,1265522,2528572642.064455
tamil-nadu,2021,2,viluppuram district,1691100,3055469304.042017
tamil-nadu,2021,2,pudukkottai district,887414,1878724769.0651233
tamil-nadu,2021,2,perambalur district,435091,918814447.3710897
tamil-nadu,2021,2,coimbatore district,13478464,22760967333.98004
tamil-nadu,2021,2,virudhunagar district,1328980,2829209746.352104
tamil-nadu,2021,2,dindigul district,1926229,4084399404.4486322
tamil-nadu,2021,2,sivaganga district,991039,2138901770.5194092
tamil-nadu,2021,2,tenkasi district,747381,1613264780.7995117
tamil-nadu,2021,2,chengalpattu district,10075805,14457269251.206604
tamil-nadu,2021,2,kanniyakumari district,1398479,3021399531.8626623
tamil-nadu,2021,2,tirunelveli district,1372707,2810892734.1594667
tamil-nadu,2021,2,thiruvallur district,10992425,19318347570.29032
tamil-nadu,2021,2,theni district,1006998,2256366700.018511
tamil-nadu,2021,2,ranipet district,1430560,2810335099.931938
tamil-nadu,2021,2,namakkal district,1575727,3596658592.319852
tamil-nadu,2021,2,vellore district,2319925,4575493116.641008
tamil-nadu,2021,2,thiruvarur district,570619,1215901816.548285
tamil-nadu,2021,3,tiruchirappalli district,3736365,8136231980.2489195
tamil-nadu,2021,3,ramanathapuram district,1028742,2349967987.7481923
tamil-nadu,2021,3,krishnagiri district,8122339,14578072272.708693
tamil-nadu,2021,3,cuddalore district,2771525,5246388698.49807
tamil-nadu,2021,3,kancheepuram district,9646258,14550143056.676136
tamil-nadu,2021,3,tiruppur district,8398025,15282996499.831757
tamil-nadu,2021,3,dharmapuri district,3165112,6750977106.361298
tamil-nadu,2021,3,thoothukkudi district,1648598,3549683754.7758408
tamil-nadu,2021,3,thanjavur district,2123436,4642138035.103878
tamil-nadu,2021,3,madurai district,5142737,11208939183.589071
tamil-nadu,2021,3,tiruvannamalai district,2496046,5012701130.634172
tamil-nadu,2021,3,salem district,8972048,18517560410.078224
tamil-nadu,2021,3,nagapattinam district,1080569,2291158512.005002
tamil-nadu,2021,3,tirupathur district,2250740,4279948252.118585
tamil-nadu,2021,3,ariyalur district,658430,1302833298.3803225
tamil-nadu,2021,3,chennai district,60971210,100463999673.28705
tamil-nadu,2021,3,the nilgiris district,1147621,2226960234.278348
tamil-nadu,2021,3,erode district,4668549,9015063256.621798
tamil-nadu,2021,3,karur district,1215220,2538560234.489727
tamil-nadu,2021,3,kallakkurichi district,1635742,3336289610.826971
tamil-nadu,2021,3,viluppuram district,2157103,3952931604.1340733
tamil-nadu,2021,3,pudukkottai district,1151943,2522917992.224124
tamil-nadu,2021,3,perambalur district,569636,1164081951.2492151
tamil-nadu,2021,3,coimbatore district,20245762,33773953433.753265
tamil-nadu,2021,3,virudhunagar district,1750490,3906229438.3320065
tamil-nadu,2021,3,dindigul district,2698900,5791216155.941603
tamil-nadu,2021,3,sivaganga district,1290549,2864305904.0258627
tamil-nadu,2021,3,tenkasi district,974832,2236394720.4405456
tamil-nadu,2021,3,chengalpattu district,14140388,19685011908.63714
tamil-nadu,2021,3,kanniyakumari district,1877533,4143575246.889376
tamil-nadu,2021,3,tirunelveli district,1846166,3848343515.85966
tamil-nadu,2021,3,thiruvallur district,15395149,26049988524.55871
tamil-nadu,2021,3,theni district,1367368,3070541723.4354496
tamil-nadu,2021,3,ranipet district,1899157,3748580002.32146
tamil-nadu,2021,3,namakkal district,2234405,5151268721.204435
tamil-nadu,2021,3,vellore district,3162215,6375710716.318077
tamil-nadu,2021,3,thiruvarur district,716496,1641658306.3405278
tamil-nadu,2021,4,tiruchirappalli district,4814042,10030942198.946257
tamil-nadu,2021,4,ramanathapuram district,1246669,2780827994.330324
tamil-nadu,2021,4,krishnagiri district,10363352,18220873236.79904
tamil-nadu,2021,4,cuddalore district,3416287,6301578485.45392
tamil-nadu,2021,4,kancheepuram district,11777894,17286201190.039677
tamil-nadu,2021,4,tiruppur district,11167439,18701118258.10759
tamil-nadu,2021,4,dharmapuri district,4084248,8521324061.002514
tamil-nadu,2021,4,thoothukkudi district,2046353,4257749141.726399
tamil-nadu,2021,4,thanjavur district,2623667,5525021230.471263
tamil-nadu,2021,4,madurai district,6309318,13464800515.296556
tamil-nadu,2021,4,tiruvannamalai district,3112963,6154998056.425686
tamil-nadu,2021,4,salem district,11783515,22754882844.82726
tamil-nadu,2021,4,nagapattinam district,1340753,2671430043.215294
tamil-nadu,2021,4,tirupathur district,2872662,5331962361.389108
tamil-nadu,2021,4,ariyalur district,807477,1566152800.1608644
tamil-nadu,2021,4,chennai district,76229690,118203166308.69281
tamil-nadu,2021,4,the nilgiris district,1558845,2857114042.709935
tamil-nadu,2021,4,erode district,6109637,11279232350.572426
tamil-nadu,2021,4,karur district,1566335,3172350948.0010557
tamil-nadu,2021,4,kallakkurichi district,2028745,4010952254.763807
tamil-nadu,2021,4,viluppuram district,2599072,4570490420.456165
tamil-nadu,2021,4,pudukkottai district,1443125,3057748358.646205
tamil-nadu,2021,4,perambalur district,725923,1433931161.9791088
tamil-nadu,2021,4,coimbatore district,27081380,43635817078.197556
tamil-nadu,2021,4,virudhunagar district,2263404,5079440715.649944
tamil-nadu,2021,4,dindigul district,3475465,7239639952.948546
tamil-nadu,2021,4,sivaganga district,1587767,3433446160.6470966
tamil-nadu,2021,4,tenkasi district,1188367,2702877027.9242544
tamil-nadu,2021,4,chengalpattu district,17730987,23840432091.35557
tamil-nadu,2021,4,kanniyakumari district,2366555,5119949451.254862
tamil-nadu,2021,4,tirunelveli district,2274498,4618519539.499913
tamil-nadu,2021,4,thiruvallur district,19146359,31072880036.32846
tamil-nadu,2021,4,theni district,1763910,3864287525.995989
tamil-nadu,2021,4,ranipet district,2380328,4599239984.944193
tamil-nadu,2021,4,namakkal district,2959616,6469090317.722906
tamil-nadu,2021,4,vellore district,4017284,7912499851.957881
tamil-nadu,2021,4,thiruvarur district,892045,1980984596.362946
tamil-nadu,2022,1,tiruchirappalli district,5422369,11360010997.109035
tamil-nadu,2022,1,ramanathapuram district,1425024,3361169634.3715773
tamil-nadu,2022,1,krishnagiri district,11729353,20650466208.670742
tamil-nadu,2022,1,cuddalore district,3854898,7328083169.35031
tamil-nadu,2022,1,kancheepuram district,13219354,19642924522.879723
tamil-nadu,2022,1,tiruppur district,12755181,20994558968.024055
tamil-nadu,2022,1,dharmapuri district,4750920,10116593522.472927
tamil-nadu,2022,1,thoothukkudi district,2388242,5004713169.898031
tamil-nadu,2022,1,thanjavur district,2942810,6384285130.794783
tamil-nadu,2022,1,madurai district,7084562,15309320989.586184
tamil-nadu,2022,1,tiruvannamalai district,3659658,7478979872.636584
tamil-nadu,2022,1,salem district,13278693,26325325605.86054
tamil-nadu,2022,1,nagapattinam district,1501440,3137077070.316338
tamil-nadu,2022,1,tirupathur district,3403925,6408532952.989394
tamil-nadu,2022,1,ariyalur district,898502,1840235658.86316
tamil-nadu,2022,1,chennai district,87458453,135444152912.82495
tamil-nadu,2022,1,the nilgiris district,1729884,3144464483.74693
tamil-nadu,2022,1,erode district,6860000,12788323701.473593
tamil-nadu,2022,1,karur district,1831500,3768124397.8555865
tamil-nadu,2022,1,kallakkurichi district,2421741,5048000351.991163
tamil-nadu,2022,1,viluppuram district,2943580,5372428494.6229515
tamil-nadu,2022,1,pudukkottai district,1639483,3677396086.543876
tamil-nadu,2022,1,perambalur district,834022,1744613505.1576376
tamil-nadu,2022,1,coimbatore district,30679187,51963955887.092926
tamil-nadu,2022,1,virudhunagar district,2550440,5676327115.346463
tamil-nadu,2022,1,dindigul district,3965199,8412785022.744812
tamil-nadu,2022,1,sivaganga district,1828509,4101854018.7768383
tamil-nadu,2022,1,tenkasi district,1345693,3196885065.5183153
tamil-nadu,2022,1,chengalpattu district,19802491,27209616572.77708
tamil-nadu,2022,1,kanniyakumari district,2597045,5779300862.137162
tamil-nadu,2022,1,tirunelveli district,2585793,5381065070.681534
tamil-nadu,2022,1,thiruvallur district,21243322,35412374869.409676
tamil-nadu,2022,1,theni district,2063736,4611206982.381892
tamil-nadu,2022,1,ranipet district,2755460,5529848785.373485
tamil-nadu,2022,1,namakkal district,3415879,7554607821.660087
tamil-nadu,2022,1,vellore district,4693455,9294845509.816792
tamil-nadu,2022,1,thiruvarur district,1013347,2334746608.8726997
tamil-nadu,2022,2,tiruchirappalli district,6270815,12634551299.241276
tamil-nadu,2022,2,ramanathapuram district,1634901,3744853011.614974
tamil-nadu,2022,2,krishnagiri district,13942838,24721054679.65894
tamil-nadu,2022,2,cuddalore district,4456802,8117134896.240127
tamil-nadu,2022,2,kancheepuram district,15868496,22731542491.811836
tamil-nadu,2022,2,tiruppur district,15482000,23838727353.104855
tamil-nadu,2022,2,dharmapuri district,5738543,11978363491.184544
tamil-nadu,2022,2,thoothukkudi district,2904687,5842566259.232948
tamil-nadu,2022,2,thanjavur district,3489101,7198941291.2239
tamil-nadu,2022,2,madurai district,8320838,17264493941.688946
tamil-nadu,2022,2,tiruvannamalai district,4281517,8492400732.338126
tamil-nadu,2022,2,salem district,16106627,30338068694.55334
tamil-nadu,2022,2,nagapattinam district,1780491,3563820744.073098
tamil-nadu,2022,2,tirupathur district,4039898,7419909368.9099245
tamil-nadu,2022,2,ariyalur district,1018572,2099380930.1451182
tamil-nadu,2022,2,chennai district,105344784,154665269695.64178
tamil-nadu,2022,2,the nilgiris district,2334296,4192820800.6586566
tamil-nadu,2022,2,erode district,8037374,14313011584.19171
tamil-nadu,2022,2,karur district,2130679,4285560062.068948
tamil-nadu,2022,2,kallakkurichi district,2827472,5639207666.8493
tamil-nadu,2022,2,viluppuram district,3359417,5986428096.992262
tamil-nadu,2022,2,pudukkottai district,1893795,4133146343.311369
tamil-nadu,2022,2,perambalur district,969247,1942588737.1276388
tamil-nadu,2022,2,coimbatore district,36695888,59260276493.12476
tamil-nadu,2022,2,virudhunagar district,3078392,6563589359.971757
tamil-nadu,2022,2,dindigul district,4742064,9862085177.478687
tamil-nadu,2022,2,sivaganga district,2113451,4572110215.1412115
tamil-nadu,2022,2,tenkasi district,1627020,3744115676.153031
tamil-nadu,2022,2,chengalpattu district,25456618,33118244166.51247
tamil-nadu,2022,2,kanniyakumari district,3119680,6825432728.488245
tamil-nadu,2022,2,tirunelveli district,3088831,6293477478.325724
tamil-nadu,2022,2,thiruvallur district,25490825,40588215771.8699
tamil-nadu,2022,2,theni district,2444576,5292036888.261049
tamil-nadu,2022,2,ranipet district,3219805,6359870289.317292
tamil-nadu,2022,2,namakkal district,4127139,8629035859.175919
tamil-nadu,2022,2,vellore district,5911444,11364769190.93938
tamil-nadu,2022,2,thiruvarur district,1158014,2517626211.7731895
tamil-nadu,2022,3,tiruchirappalli district,8564920,16339844623.273811
tamil-nadu,2022,3,ramanathapuram district,2203852,4657168292.975974
tamil-nadu,2022,3,krishnagiri district,14932340,25680854032.527496
tamil-nadu,2022,3,cuddalore district,4680299,8326894677.322099
tamil-nadu,2022,3,kancheepuram district,16476680,22598905113.9707
tamil-nadu,2022,3,tiruppur district,17847117,25599159008.871284
tamil-nadu,2022,3,dharmapuri district,6110827,12322253266.415527
tamil-nadu,2022,3,thoothukkudi district,3019557,5929644411.408558
tamil-nadu,2022,3,thanjavur district,3516046,7247067631.582065
tamil-nadu,2022,3,madurai district,18854500,34963057317.53805
tamil-nadu,2022,3,tiruvannamalai district,4546341,8676598240.042643
tamil-nadu,2022,3,salem district,31403065,50435972371.685875
tamil-nadu,2022,3,nagapattinam district,1844678,3606593436.59481
tamil-nadu,2022,3,tirupathur district,4286229,7637805182.874846
tamil-nadu,2022,3,ariyalur district,1057782,2096516777.8551369
tamil-nadu,2022,3,chennai district,42908667,65344650467.52281
tamil-nadu,2022,3,the nilgiris district,2499125,4071937674.8550215
tamil-nadu,2022,3,erode district,9576460,15897874506.901472
tamil-nadu,2022,3,karur district,2308386,4542659398.617556
tamil-nadu,2022,3,kallakkurichi district,3031305,5829974361.302319
tamil-nadu,2022,3,viluppuram district,3531557,6179829272.664677
tamil-nadu,2022,3,pudukkottai district,2149117,4536703248.458712
tamil-nadu,2022,3,perambalur district,1062776,2063752415.6349826
tamil-nadu,2022,3,coimbatore district,43610373,63815834929.8924
tamil-nadu,2022,3,virudhunagar district,3256212,6768626547.405922
tamil-nadu,2022,3,dindigul district,5468519,11010004404.187984
tamil-nadu,2022,3,sivaganga district,2158718,4655481935.624228
tamil-nadu,2022,3,tenkasi district,1743856,3976292693.820149
tamil-nadu,2022,3,chengalpattu district,78987490,106079722725.66629
tamil-nadu,2022,3,kanniyakumari district,3457993,7370866205.985282
tamil-nadu,2022,3,tirunelveli district,3362624,6665454588.874087
tamil-nadu,2022,3,thiruvallur district,25690184,40124901027.15738
tamil-nadu,2022,3,theni district,2726196,5802007462.408134
tamil-nadu,2022,3,ranipet district,3307025,6087756257.31634
tamil-nadu,2022,3,namakkal district,5427150,10398967389.719395
tamil-nadu,2022,3,vellore district,6719587,12004282971.363426
tamil-nadu,2022,3,thiruvarur district,1168622,2533305502.950427
tamil-nadu,2022,4,tiruchirappalli district,10348183,18674871633.79885
tamil-nadu,2022,4,ramanathapuram district,2536980,5131912118.760078
tamil-nadu,2022,4,krishnagiri district,16419186,27528800881.08297
tamil-nadu,2022,4,cuddalore district,5504268,9263849009.273396
tamil-nadu,2022,4,kancheepuram district,17540782,22979273761.178146
tamil-nadu,2022,4,tiruppur district,20078625,27993817372.884705
tamil-nadu,2022,4,dharmapuri district,6657535,13284210841.009699
tamil-nadu,2022,4,thoothukkudi district,3656395,6774717593.060657
tamil-nadu,2022,4,thanjavur district,4047728,7929388570.071096
tamil-nadu,2022,4,madurai district,21930141,39075713283.65903
tamil-nadu,2022,4,tiruvannamalai district,5236271,9545432273.854141
tamil-nadu,2022,4,salem district,33193962,52189264730.86203
tamil-nadu,2022,4,nagapattinam district,1958358,3688142192.789018
tamil-nadu,2022,4,tirupathur district,4764895,8186140455.240453
tamil-nadu,2022,4,ariyalur district,1245030,2323435387.037087
tamil-nadu,2022,4,chennai district,36087169,52708969517.53118
tamil-nadu,2022,4,the nilgiris district,2829489,4520156369.4038925
tamil-nadu,2022,4,erode district,8133010,13727797354.99751
tamil-nadu,2022,4,karur district,2534064,4869161063.115521
tamil-nadu,2022,4,kallakkurichi district,3330128,6197053072.30322
tamil-nadu,2022,4,viluppuram district,3886476,6442185710.5079155
tamil-nadu,2022,4,pudukkottai district,2351358,4756557513.936826
tamil-nadu,2022,4,perambalur district,1139212,2139737159.8272598
tamil-nadu,2022,4,coimbatore district,40259816,56926594389.65879
tamil-nadu,2022,4,virudhunagar district,3538938,7070008076.062214
tamil-nadu,2022,4,dindigul district,6357637,12201984709.758507
tamil-nadu,2022,4,sivaganga district,2386560,4894047781.374544
tamil-nadu,2022,4,tenkasi district,1883458,4139835704.6142645
tamil-nadu,2022,4,chengalpattu district,109159290,143850411731.03555
tamil-nadu,2022,4,kanniyakumari district,3950782,8142588843.674078
tamil-nadu,2022,4,tirunelveli district,4027170,7605241924.228041
tamil-nadu,2022,4,thiruvallur district,27335584,41018657465.028946
tamil-nadu,2022,4,theni district,3444290,6887377073.070898
tamil-nadu,2022,4,ranipet district,3737957,6482440332.589865
tamil-nadu,2022,4,namakkal district,6710663,12192052206.513931
tamil-nadu,2022,4,vellore district,6821759,11677039040.344677
tamil-nadu,2022,4,thiruvarur district,1293487,2670800447.3045335
tamil-nadu,2023,1,tiruchirappalli district,10559157,19312472102.0
tamil-nadu,2023,1,ramanathapuram district,3161959,6563687794.0
tamil-nadu,2023,1,krishnagiri district,27060721,42985634120.0
tamil-nadu,2023,1,cuddalore district,8048998,13409796716.0
tamil-nadu,2023,1,kancheepuram district,28434059,35659195700.0
tamil-nadu,2023,1,tiruppur district,23102273,31612220617.0
tamil-nadu,2023,1,dharmapuri district,11334419,21758757618.0
tamil-nadu,2023,1,thoothukkudi district,5314189,9347641699.0
tamil-nadu,2023,1,thanjavur district,6039246,11809807012.0
tamil-nadu,2023,1,madurai district,12890979,24763626170.0
tamil-nadu,2023,1,tiruvannamalai district,8350359,14864923318.0
tamil-nadu,2023,1,salem district,19000542,35440342871.0
tamil-nadu,2023,1,nagapattinam district,3351352,6212126931.0
tamil-nadu,2023,1,tirupathur district,8008229,13214504318.0
tamil-nadu,2023,1,ariyalur district,1989043,3657554169.0
tamil-nadu,2023,1,chennai district,54082635,74022904169.0
tamil-nadu,2023,1,the nilgiris district,3531701,5566369984.0
tamil-nadu,2023,1,erode district,10413101,17503707079.0
tamil-nadu,2023,1,karur district,3961099,7285246160.0
tamil-nadu,2023,1,kallakkurichi district,5623808,10284275550.0
tamil-nadu,2023,1,viluppuram district,6134683,9921812743.0
tamil-nadu,2023,1,pudukkottai district,3606871,7297092570.0
tamil-nadu,2023,1,perambalur district,1907989,3496777331.0
tamil-nadu,2023,1,coimbatore district,39368101,51615824209.0
tamil-nadu,2023,1,virudhunagar district,5424618,10110700191.0
